id,questionresponse_id,match_id
159668,497340,87632
171034,526898,93710
159670,495310,90554
159671,495310,89410
159672,495310,87632
171035,526898,94105
159674,489994,90554
159675,489994,89410
159676,489994,87632
171036,526898,93690
171987,530130,96779
171988,530130,96982
159680,516184,90183
171989,530130,97143
159682,516184,88946
159685,517451,86989
159686,517451,88587
159693,516675,92885
159694,516675,92781
159695,516675,91655
175954,534293,95318
175955,534293,96415
176436,535959,97483
159703,445419,86398
159704,445419,83271
159708,500663,92161
159709,500663,92474
159710,500663,91904
177995,537312,95275
179325,538118,97305
179326,538118,97040
179727,538521,97463
179728,538521,95702
159719,517590,92922
159720,517590,92485
159721,517590,91800
179729,538521,94990
159723,517591,94514
159724,516371,92886
180134,517888,94116
180554,538359,100137
159727,516371,91647
159728,516268,93034
159730,516268,93919
159731,516268,94224
159733,511289,85506
159734,511289,84736
159735,511289,85698
159736,511289,84417
159737,502332,86730
159738,502332,84432
159739,502332,83822
159740,502332,85632
159741,505486,85437
181446,532901,96857
159743,453749,85036
159744,453749,85144
159745,453749,84733
159746,453749,85283
159747,505376,85437
181859,538370,96554
159750,516621,88048
159751,516621,90175
159752,505448,84961
181860,538370,96848
159754,495320,84818
159755,495320,87620
182611,541845,99551
159758,516616,88048
159759,516616,90175
159760,456445,84641
159761,456445,85040
159762,456445,86665
159763,456445,84441
159764,472952,85700
159765,472952,86660
159766,472952,85043
159767,472952,84415
159768,481480,86673
159769,481480,85045
159770,451542,84852
182613,541845,97862
159773,488516,89319
159774,470784,84193
159775,470784,86478
159776,470784,85507
159777,470784,86679
159778,482414,89319
159779,475010,89319
159781,508570,88340
182933,546008,101499
159783,516860,89934
159784,516860,90199
183226,544947,100019
183520,542777,100186
159788,517476,89416
183521,542777,102357
183802,543312,97939
159793,513046,92020
159794,513046,88717
184489,544676,103477
184490,544676,101745
159798,516770,88363
159799,516770,89599
159801,513754,88650
159802,511709,87097
159803,511652,88928
184702,524722,94647
184703,524722,93592
159806,511652,90626
159807,511712,87097
159808,517715,88116
159809,517715,88617
159810,517715,87886
159811,517715,89200
184704,524722,93639
159813,485322,88615
159814,485322,88739
184888,539229,103068
159816,485322,90355
184889,539229,99421
184890,539229,101523
159819,517745,88626
185091,537710,98012
159821,517745,87492
159822,517745,88934
159823,516511,94232
159824,516511,94409
185092,537710,97912
185093,537710,96355
185455,537013,96555
185826,548612,101504
159832,510989,89589
159833,510989,89906
159834,510989,90546
159835,510989,87434
159836,514468,93415
159837,516990,92404
185828,548612,102382
185989,550591,100719
185990,550591,102105
159841,514923,88963
159842,514923,89099
159843,514923,78237
185991,550591,102171
186315,550988,102218
186727,539839,96479
186838,546176,101141
186839,546176,100296
186951,537869,98688
186952,537869,95809
187203,546362,103493
187204,546362,103467
187205,546362,101827
187279,537056,98003
187280,537056,97543
187281,537056,98023
187347,531237,97209
170064,527039,92961
170066,527039,94287
170067,527039,94218
159849,516429,92880
171037,528973,94722
159851,516429,91872
171038,528973,93855
159853,516683,92867
171039,528973,93358
159855,516683,92414
159856,516683,91871
159857,503866,89710
159858,503876,92089
159859,503876,91498
159860,517759,87159
159861,517759,90014
159862,517759,84830
159864,511873,91977
159865,516733,88924
159866,516733,88972
159867,516733,90306
159868,516733,88609
171990,530135,96779
159871,516405,92880
171991,530135,96982
159873,516405,91872
159874,513647,92456
159875,513647,91614
159877,513647,91676
159878,513644,92456
159879,513644,91614
159881,513644,91676
159882,513643,92456
159883,513643,91614
159885,513643,91676
171992,530135,97143
159887,516887,90405
159888,516887,90537
159889,516887,86902
159890,516887,90277
159893,499751,92247
159894,499751,92880
159896,499751,91872
159898,515997,85866
159900,515997,87519
159901,515997,87337
159902,510665,89150
159905,514431,84013
159906,514431,88955
159907,514431,85404
159908,517198,91385
159909,517198,91063
159910,517198,86939
159911,517198,89551
159912,517080,91420
159914,516726,91476
175956,531195,95727
159917,516682,92856
159918,516682,92648
176438,535396,97787
159922,502439,91398
159923,486707,87159
176439,535396,97483
176440,535396,97762
176997,536600,96435
159927,510655,90406
176998,536600,96215
176999,536600,96852
177511,536683,98934
177512,536683,97471
159932,511056,85715
159933,511056,88341
159934,513542,85715
159935,513542,89939
159936,513542,88341
159937,513542,90170
177513,536683,95986
159941,512356,84071
159942,512356,90273
159943,512356,90008
159944,512356,85150
159946,517317,89226
159947,517317,84007
159948,517317,89987
159949,517317,88704
178470,537341,95030
159951,516484,91653
159952,516484,91434
178471,537341,96402
178472,537341,95280
159955,516460,91653
178889,535842,95125
179328,539442,97774
159960,516626,94115
159961,514487,91662
159962,514487,91718
159966,499647,92495
159967,514648,89318
179730,538502,96121
180135,515870,94116
180997,532627,96190
181447,531138,96983
181448,531138,97184
159974,517071,87354
159975,517071,88390
181861,538169,102954
181862,538169,102139
181863,538169,95627
182252,545980,102135
182253,545980,99939
182614,542583,97224
159984,517783,93716
159985,517783,94453
159986,508547,85656
159987,508547,84851
182935,543538,94797
159990,517819,93716
183228,531267,95123
183229,531267,96148
159997,517820,92699
183524,533829,97232
183803,543370,99049
183804,543370,100138
183805,543370,97941
184057,546859,102505
160005,517665,88048
160006,517665,90175
184278,548451,95600
160009,508565,83332
160010,456210,83709
160011,456210,85656
160012,456210,84851
160013,456210,84884
160015,495182,89319
160016,495183,88048
160017,495183,90175
184492,547743,101513
160019,495183,89319
160020,495167,88048
160021,495167,90175
160023,495167,89319
160024,448302,85156
160025,448302,83332
160026,448302,86547
160027,495165,88048
160028,495165,90175
184494,547743,99627
184892,545665,98446
184893,545665,99454
185095,535142,97451
185456,548829,97906
185829,548675,101504
185831,548675,102382
185992,550585,100719
185993,550585,102105
185994,550585,102171
186318,542675,99827
186470,542424,103118
186471,542424,100920
186472,542424,103158
186613,547853,101157
186614,547853,101668
186615,547853,101102
186728,539833,96479
186729,539833,96437
186840,550952,99049
186841,550952,100138
186842,550952,97941
186954,550896,100138
160030,495165,89319
160031,501460,92724
160032,501460,91438
160033,453638,83709
160034,453638,85656
160035,453638,84851
160036,453638,84884
170068,527583,95368
160038,513666,92787
160039,513666,87137
160040,501434,92724
160041,501434,91438
160042,501434,92790
170069,527583,94964
160044,489246,89319
171041,528982,94722
171042,528982,93855
171043,528982,93358
160050,514650,88700
160051,514650,87162
172802,530886,95856
160054,514651,88700
160055,514651,87162
173538,530102,94679
174225,529591,97186
160062,481100,89319
160063,465559,80140
160064,465559,83317
160065,465559,84200
160066,465559,86209
160067,500177,92426
160068,500177,92277
160074,514004,94070
160076,514004,93134
175958,530876,97483
160078,515157,92294
160079,515157,91928
160080,512112,92294
160081,512112,91928
160082,502966,92635
160083,502966,91285
160085,516029,94418
160086,516029,94158
175960,530876,97762
176441,532778,98934
160089,517881,80785
160090,517881,82212
160091,517881,80910
177000,532174,98529
177002,532174,96039
160099,517142,93820
160102,517256,93838
178474,536627,96905
160107,514840,94283
178890,535037,88048
160110,515870,93838
178891,535037,90175
160112,508636,87039
160114,515359,93838
178893,535037,89319
160116,514798,93499
160118,514798,93894
160119,514798,94283
160120,504041,84959
160121,516901,94218
160122,516901,94287
179731,535648,97037
179732,535648,97203
160126,517889,93148
160127,517889,93715
180136,536549,96346
160130,514950,94287
180137,536549,95299
160133,514939,94287
160135,515185,93886
160136,515185,94238
180557,541651,96821
160138,515185,94346
160139,515474,92115
160140,515474,91583
160141,515474,91281
160143,512081,92115
160144,512081,91583
160145,512081,91281
180999,541402,101546
160148,516602,84720
160149,501861,92115
160150,501861,91583
160151,501861,91281
181449,536449,96857
160153,517894,93091
160154,517894,89290
160155,517894,92615
181864,541912,97425
181866,541912,99833
160159,513049,91090
160160,513049,90859
160161,513049,88690
182254,543927,99846
182616,542564,97224
160165,516592,87360
160169,515439,86774
160170,515439,87188
160171,515439,85382
160172,515439,87473
160175,475977,90436
183231,546114,97520
160178,517001,90437
183232,546114,96254
160180,516664,93500
160181,516664,93809
160182,516664,93274
160183,516664,94345
160184,517064,89435
160185,515447,86752
160186,515447,85372
160187,515447,84365
160188,515447,87196
183525,543009,100396
160190,510851,90670
160191,510851,88810
183527,543009,101026
160194,512551,91088
183807,543536,100138
183808,543536,97941
160198,515858,88403
160199,515858,90012
160200,515858,88665
160201,515858,72474
160202,515849,88403
160203,515849,90012
160204,515849,88665
160205,515849,72474
160206,514109,89582
160207,503318,90098
160208,512543,91088
184060,540331,102792
184061,540331,102187
184280,545677,97147
160213,499069,88968
160214,499069,89271
160215,499069,87610
160216,499069,90098
184282,545677,102278
184495,546952,101835
184496,546952,102167
184706,524720,94647
184707,524720,93592
184708,524720,93639
184894,548547,103271
185643,549239,96806
185644,549239,98283
185645,549239,98593
185832,548681,101504
185834,548681,102382
185996,550725,97261
185997,550725,95617
186153,541803,99384
186155,541803,101442
186319,547101,99559
186617,542784,103454
186618,542784,103577
186731,538593,101096
186843,548006,101866
186955,550896,97941
187042,546910,95594
187043,546910,101234
170070,526637,95368
170071,526637,94964
160219,517096,93500
160220,517096,93809
160221,517096,93274
160222,517096,94345
171045,528367,94722
171046,528367,93855
171047,528367,93358
160226,517519,89411
160227,514747,94285
160230,514747,93249
172805,530933,95856
160232,499050,88968
160233,499050,89271
160234,499050,87610
160235,499050,90098
160239,517512,89411
160242,515853,90012
160243,515853,88665
160244,515853,72474
174228,533752,97390
174844,532140,97165
160248,516522,94346
160249,481795,88807
174845,532140,95031
160251,481795,89855
160252,481795,89710
160256,515859,94346
175963,533715,95038
160259,515739,88848
160260,515739,88192
160261,515739,89035
176445,531632,95989
160263,517623,93927
177003,534550,96530
160266,517622,93927
160268,506370,85871
160269,506370,88915
160271,506370,88466
160272,511207,90185
160273,511207,88380
160274,511207,89575
160276,503983,91088
160277,503983,88317
160278,503983,89971
160279,503983,72481
160280,490605,85871
178003,536863,97797
160282,490605,89867
160283,490605,88466
160284,504028,91088
160285,504028,88317
160286,504028,89971
160287,504028,72481
160288,517915,89582
160289,517915,88748
160290,517915,79387
160291,517915,90233
160292,489678,85871
160293,489678,88915
160295,489678,88466
160296,517983,94518
160300,515608,94441
160301,517982,91088
160302,517982,88317
179332,536554,98685
160306,504376,89585
160307,504376,90061
160308,504376,87984
179333,536554,98100
179734,538547,97343
160312,516261,90238
179735,538547,96675
160314,516261,89090
160315,516261,85114
179736,538547,96197
160317,506423,88867
180139,536920,93537
160319,506423,85914
160320,509272,92014
160321,509272,90847
180140,536920,93853
160323,517404,92920
160324,517404,92051
180141,536920,94290
160326,517404,88381
160327,501072,91066
160328,501072,88458
160329,501072,85913
160330,478533,92920
160331,478533,92051
160332,478533,88663
160333,478533,88381
180142,536920,94128
160335,501070,91066
160336,501070,88458
160337,501070,85913
160338,511037,92920
160339,511037,92051
180558,541666,100137
160341,511037,88381
180559,541666,100906
160343,518019,93551
181001,537426,99236
160345,503718,92920
160346,503718,92051
160348,503718,88381
181450,541863,97438
181451,541863,96910
160352,509209,92014
181452,541863,96066
160354,509165,85878
182255,533783,96568
160357,474612,92096
182256,533783,102586
160359,517800,87428
182257,533783,99770
160361,517800,89698
160363,517862,93720
182620,535837,101054
160366,517862,93798
160367,483505,92042
160368,483505,89139
160370,513699,90238
160372,513699,89090
160373,513699,85114
160374,505603,92105
160375,517810,88955
160376,517810,85404
160377,517810,87413
160378,517810,84013
160379,514634,92096
160380,514634,88670
160381,514634,88404
182942,547089,101499
160383,515893,91066
160384,515893,88458
160385,515893,85913
160386,481434,92042
160387,481434,89139
160388,481434,87405
160389,516290,92105
160390,516290,85277
160391,516290,87625
160392,516290,89923
160393,495094,92096
160395,495094,88404
183233,546882,100067
160397,515892,88458
160398,515892,85913
160399,515555,93568
160400,515555,91774
160401,515555,92647
160402,518109,93206
160403,518109,93906
183234,546882,100759
183235,546882,99922
183529,533224,97224
183530,533224,97232
183809,534403,97752
184062,545597,99949
184283,541549,100414
184709,544856,99724
184711,544856,101879
184897,548414,103508
184899,548414,103309
185097,546670,99387
185276,544951,103410
185277,544951,100978
185278,544951,98999
185835,548850,101504
160405,518109,93332
160406,482990,89852
170072,527621,95368
170073,527621,94964
160409,516069,88337
171049,528336,94365
160411,516069,88806
171050,528336,93750
160413,482947,89852
160414,514557,92105
160415,514557,85277
160416,514557,87625
160417,514557,89923
171051,528336,94261
171996,531020,97002
160422,501791,89090
160425,517475,88587
172810,532333,95563
160427,517475,86989
160428,514438,92105
160429,514438,85277
160430,514438,87625
160431,514438,89923
160432,511912,88175
160433,511912,88224
160435,511912,87065
173541,532984,97180
160437,515000,88175
160438,515000,88224
160440,515000,87065
160442,514908,85295
160443,514249,87073
160444,511688,89911
160446,517691,89911
160448,517691,84835
160449,518066,85410
160450,518066,90281
160451,518066,87154
160452,487187,83220
160453,456224,87098
174846,533988,97211
160455,464953,84179
160456,428429,81599
160457,449807,83220
160458,449807,84171
160459,507733,80311
174848,533988,96529
160462,507733,88651
160466,509745,87689
160467,512543,88317
160468,495598,88317
160469,508009,90797
175964,531189,96928
160472,507977,90797
175966,531189,95039
160477,512551,88317
160478,515179,90180
160479,515179,79376
176446,532863,95701
177008,532173,96039
177517,532706,95752
160485,482147,90518
160489,515790,90502
160491,512651,90794
160492,512651,90408
160496,517280,80311
160497,517280,88494
160498,517280,87366
178898,536974,96665
160501,513895,90062
160502,513895,87981
179737,536892,96512
160505,518102,92075
160506,518102,92156
160507,518102,91848
160508,518102,88447
160509,518078,92075
160510,518078,92156
160511,518078,91848
160512,518078,88447
160513,513893,90062
160514,513893,87981
160515,513893,89053
160517,518032,92075
160518,518032,92156
160519,518032,91848
160520,518032,88447
160521,508803,90062
160522,508803,87981
180143,539501,93537
160525,518164,91099
160526,518164,90848
180144,539501,93853
180145,539501,94290
160529,484446,90062
160530,484446,87981
160531,484446,89053
160533,506583,90794
160534,506583,90408
180146,539501,94128
160536,495597,86082
160537,495597,89569
160538,495597,89068
160539,495597,79396
181453,539892,96706
160544,516013,87398
181455,539892,96773
160546,516013,87985
181868,544437,101533
181870,544437,102795
182259,543201,99771
160553,517143,93331
160554,517143,93820
160555,479478,91119
160556,479478,90502
160557,479478,91082
160558,479478,87937
160559,506889,88754
160560,506889,89061
160561,506889,89862
160562,506889,87650
160563,512538,87993
182622,546694,101077
160566,512538,89073
160567,517249,94425
182623,546694,100168
183236,547387,101250
183237,547387,97783
160574,515186,93259
160575,515186,94117
183532,545545,98128
183810,536866,95139
183811,536866,95982
160581,514880,93822
184063,548269,101469
160584,517086,93259
160585,517086,94117
184712,524718,94647
184713,524718,93592
184714,524718,93639
184900,546013,103122
185280,531689,92369
185837,548850,102382
185998,542427,101838
186000,542427,98320
186156,547190,103119
186158,547190,98339
186320,541857,99552
186474,541437,97860
186475,541437,99422
186619,538342,95405
186620,538342,95055
186621,538342,95069
186732,551216,95966
186734,551216,95279
186956,543661,100138
187044,546910,98766
187161,529111,94849
187242,549708,101957
187243,549708,102066
187244,549708,99883
187282,551183,103281
187283,551183,97469
187319,548886,100752
187320,548886,99187
187349,531237,96193
187369,542844,99187
170074,527359,94295
160591,515774,93811
170075,527359,93696
160594,517139,93822
170076,527359,93777
171052,528989,94486
160597,515862,93813
171998,527108,91879
160599,517184,93259
160600,517184,94117
171999,527108,92768
172000,527108,92706
172001,527108,92225
160606,477491,90780
160607,477491,90401
160608,477491,90526
160610,515631,80279
160611,515631,82889
160612,515631,86442
160613,515631,85816
174231,532242,93647
160616,509143,92514
160617,509106,92499
160618,515202,94285
175967,534319,98018
160621,515202,93249
175968,534319,95686
175969,534319,96414
160625,515438,92037
176448,535892,95989
160627,514909,92037
177009,532110,95119
177010,532110,95724
160630,513981,90375
160631,513981,84072
160632,513981,88957
160633,513981,88701
177520,533213,96317
160636,518180,94188
160637,518180,93816
160639,518180,94327
178007,536651,96831
160641,516662,94338
160642,516662,93535
160643,516662,93271
160645,515753,94338
160646,515753,93535
160647,515753,93271
160648,518296,91362
160649,518296,91353
160650,518296,91358
160651,518296,91134
160652,518296,85776
160653,512337,90386
160654,518291,84014
160655,518291,88062
160656,518291,90258
160657,518291,85418
160658,516511,94215
160660,515737,94338
160661,515737,93535
160662,515737,93271
160663,516468,94285
160665,516468,93249
160666,516468,94348
160667,517252,94188
160668,517252,93816
160670,517252,94327
178480,537833,96680
178481,537833,96446
160673,514747,94348
160674,518233,93257
160675,518233,94336
160676,517143,94335
160677,518319,90238
160679,518319,89090
160680,518319,85114
178900,538813,96267
160683,518326,93749
160684,518326,94200
179336,536426,97604
160686,503102,89972
160687,503102,92606
160688,516456,94232
160689,516456,94409
179337,536426,99078
179338,536426,96307
160692,516514,94188
160693,516514,93816
160695,516514,94327
179738,540101,98443
179739,540101,96198
160698,515721,94017
160699,515721,93663
160700,515721,93117
160701,515721,93419
180147,540591,93537
180148,540591,93853
180149,540591,94290
160705,516639,93841
180150,540591,94128
160708,516457,94111
160709,518272,93815
160711,518272,93852
180563,538904,93374
160713,514798,93522
160714,514321,93652
181006,532141,96190
160717,515866,93841
160718,515866,94230
160720,515587,94382
160721,515587,93256
181457,541040,97797
160723,515587,93824
160724,515851,94111
160725,515851,93841
181871,543766,100530
182260,534976,96568
182261,534976,102586
182262,534976,99770
160731,514437,94017
160732,514437,93663
160733,514437,93117
160734,514437,93419
160735,514534,94017
160736,514534,93663
160737,514534,93117
182624,546699,97961
182625,546699,101611
182626,546699,100788
182945,543417,94797
160743,515074,93525
183239,534097,97765
160748,518440,89224
183535,532602,97224
183536,532602,97232
160751,515637,93640
160753,515637,94341
160754,515711,93640
160756,515711,94341
160757,514295,93772
184065,544504,102187
184288,545290,97147
160761,518455,94232
160762,518455,94409
160764,518455,94215
160765,518381,93640
184290,545290,102278
160767,518381,94341
160770,516872,89224
160771,516872,90406
184715,542948,99452
160775,515139,94129
160776,515139,93544
184903,546122,103122
185099,549329,102548
185281,543358,103293
185283,543358,98978
185462,543687,102136
185648,531313,96730
185838,549288,100396
185840,549288,101026
186001,533546,95541
186002,533546,96855
186159,547400,98199
186323,542937,101360
186477,543493,100339
186478,543493,102141
186479,543493,102272
160780,518170,80311
160781,518170,88494
160782,518170,87366
160783,518170,88651
160785,486169,86991
160786,518450,93772
160788,518450,94143
160790,517471,87715
160793,517471,88667
174232,529971,94153
160795,516573,92063
174850,530328,97360
174851,530328,97222
160798,516996,87989
160799,516996,72479
174852,530328,97125
160803,479928,87366
160804,479928,88651
160806,474201,90642
177012,535219,97540
160809,474201,87357
160810,479948,80311
160812,479948,88651
177522,536619,95662
160814,510224,87715
177523,536619,97613
160816,510224,88667
177524,536619,96184
178011,536598,95182
160821,514725,94281
160822,514725,94180
160823,514725,93771
178482,537836,98011
178483,537836,97925
178484,537836,96439
160829,517864,94364
160831,505251,90102
160832,505251,89006
160833,505251,87020
160834,505251,87745
160835,505241,90102
160836,505241,89006
160837,505241,87020
160838,505241,87745
160840,517473,93630
160842,517473,93725
160843,517473,93244
160844,514278,93581
160845,518408,93581
160846,516962,94659
179340,536432,98685
160848,516962,94465
160849,518542,89992
160850,518542,84829
160851,518542,89085
179341,536432,98100
160853,507585,87573
160854,518548,93398
160855,518548,93556
160857,510151,90056
160859,514666,93371
160860,514666,93710
160861,514666,94105
160862,514666,93690
180151,540692,97553
160864,515308,88417
160865,515308,87438
160866,515308,90291
160867,515308,89919
180154,540692,97212
160871,517685,89011
180565,540071,96966
180566,540071,97264
160874,510734,85703
160877,510734,89011
160878,516624,93371
160879,516624,93710
160881,516624,93690
181009,537542,98892
160885,517456,93690
182263,536259,96568
160890,503772,91229
182264,536259,102586
160892,487750,90739
160893,487750,90883
182265,536259,99770
160896,512375,87597
160897,512375,90377
160898,512375,83719
160899,512375,89014
160900,514498,84079
182629,543453,97955
182949,545160,93384
183240,534090,95133
183241,534090,96191
183242,534090,95203
160909,487673,72459
183538,545242,99054
183539,545242,101689
183815,545164,96848
183816,545164,95975
160915,518653,92732
160916,518653,92200
160917,518653,92214
160918,518653,91517
183817,545164,96554
160921,516272,92772
160922,516272,91860
160923,516272,91529
160924,516272,92729
184066,530351,95931
160926,516337,92679
160929,516239,92772
160930,516239,91860
184292,541519,101987
184293,541519,100769
184501,543203,99470
184502,543203,101221
160935,509637,92772
160937,501749,91858
160938,501749,92293
184718,523071,94647
160941,516489,91980
160943,516489,92685
160944,516489,91882
160945,516343,91854
160946,516343,92273
160948,516343,92883
160949,518045,94829
160951,501445,91858
185466,549906,99493
160955,514638,92738
160956,516334,91974
160957,516334,91776
160959,516334,92877
160960,512531,92273
160963,500415,92772
160964,500415,91860
160965,500415,91529
185649,542375,99653
186003,534848,95541
186004,534848,96855
186005,534848,95413
186161,547596,95751
186162,547596,95177
186480,529442,92958
186481,529442,93596
186482,529442,93247
186483,529442,93830
186623,549058,102265
186624,549058,98273
186735,533092,96433
186846,548856,97661
186958,551034,102964
186959,551034,100812
187045,544672,98960
187046,544672,98812
187285,548887,103663
187287,548887,102587
187351,550847,99187
187370,542844,101294
160966,500415,92729
160967,511864,91854
160968,511864,92273
170078,527678,92456
160970,511864,92883
160971,509859,91854
160972,509859,92273
160974,509859,92883
160975,509550,91529
160976,509414,91854
160977,509414,92273
170080,527678,91676
160979,509414,92883
160980,509229,91854
160981,509229,92273
170081,527678,91614
160983,509229,92883
171054,519155,93520
160985,509123,91854
160986,509123,92273
160988,509123,92883
172005,529991,96431
160990,506575,92273
172814,510296,87636
160993,508478,91882
160995,491006,88596
160996,509615,91858
173547,532970,97180
160998,517827,92699
173549,532970,95672
161002,508889,91856
161003,510639,91854
161004,510639,92273
174234,533468,97369
161006,510639,92883
174853,530339,97360
174854,530339,97222
161009,501462,91858
174855,530339,97125
175416,533131,95137
175417,533131,96443
161013,517738,90269
161014,517738,88624
175418,533131,96113
161016,504414,91856
161017,508879,91856
161018,508962,91858
161019,508962,92293
161020,508868,91856
161021,508892,91858
161022,508892,92293
161025,516296,92761
161026,516296,91563
161027,499325,92461
161028,499325,93051
161029,499325,92733
175973,531241,95039
176450,530309,95518
176451,530309,95439
161033,517588,91714
161034,517588,91923
161036,515247,86299
161037,515247,86612
161038,515247,86193
161039,515247,86457
161040,515251,86299
161041,515251,86612
161042,515251,86193
161043,515251,86457
161044,424650,81220
161045,440594,81220
161046,517397,91046
161047,517397,85934
161049,517397,89065
161050,517396,91046
161051,517396,85934
161052,517396,87751
161053,517396,89065
161054,516878,88300
161055,516878,87945
161056,516878,89579
161057,516878,87983
161058,495262,82696
161059,495262,81597
161060,495262,81775
161061,495262,80860
161062,506668,89384
161065,516916,87945
161066,516916,89579
161067,516916,87983
177526,536508,95746
161070,508122,89384
161071,491004,88596
161073,518762,88926
161074,518762,89785
161075,518762,88603
161076,518762,88976
178013,535438,95798
161078,518769,88612
161079,517917,89912
161080,517917,86071
161081,517917,90222
161082,517917,87932
161086,510469,89384
178906,538240,94995
161093,518059,91536
161094,518059,91245
161095,518059,87919
161096,506314,89912
161097,506314,86071
161098,506314,90222
161099,506314,87932
161101,516630,83718
179743,539777,95413
180153,540602,93537
161105,518088,91536
161107,518088,87919
180155,540602,93853
161109,518618,94153
180156,540602,94290
180157,540602,94128
161112,475358,84782
161113,518822,90438
161114,518822,83718
161116,518822,89478
181011,534764,99828
161119,518006,94663
181012,534764,95348
161122,518004,94663
161123,446687,84734
161126,517991,94663
161127,448339,84204
161128,448339,79915
161129,448339,86580
161131,517014,93775
161133,517014,93847
161134,517658,84727
161135,517658,85512
161136,517658,84788
161137,517658,82077
161138,450039,83741
161140,517425,93775
182267,546024,96576
161144,514492,93440
161145,514492,93803
182631,545317,102792
161148,516336,92672
161149,516336,91197
161150,517822,93440
161151,517822,93803
161154,517823,90870
182951,547087,102363
182953,547087,99504
183244,545879,97520
183245,545879,96254
183541,545263,99054
183542,545263,101689
183818,544857,98796
184069,544078,96021
184294,544526,101416
184504,541390,102261
184505,541390,103107
184719,534193,94240
184720,534193,93774
184721,534193,94332
184722,534193,93422
161156,517823,88652
170082,524084,93708
161158,517929,88315
161159,517619,93112
161160,517619,93299
170083,524084,93374
161163,449196,87096
161164,449196,84172
161165,449196,86410
161166,517801,91662
161167,517801,92749
161168,517801,91718
170084,524084,93149
161171,518384,93820
161172,518384,94335
161173,510272,92205
161174,510284,92205
161175,518690,91874
161177,518690,92778
161178,518690,92235
161179,518671,91874
171056,526286,87177
161181,518671,92778
161182,518671,92235
161183,517583,92205
172007,529960,96779
172009,529960,96982
172815,510269,87636
161189,518695,92880
174235,529959,94153
161191,518695,91872
174857,534126,95554
161194,516324,92871
161195,516324,92490
161196,516324,92571
174858,534126,95842
161198,516405,92247
175419,530657,96997
161200,512081,91320
161201,518694,92761
175974,534107,95727
161203,518694,92237
161204,518694,92633
161205,501448,91858
176453,535929,98007
161208,512065,92115
161209,512065,91320
176455,535929,97390
161213,517816,88038
177018,499451,91914
161215,517816,88684
161216,516343,92249
161219,501462,92241
161222,516568,91490
161223,516568,90861
161224,516568,87401
178486,537991,98011
161226,517412,91490
161227,517412,90861
161228,517412,87401
179346,535667,97787
179744,540109,96156
161234,515787,90186
179745,540109,95835
161236,518888,94846
161237,518888,93910
161238,487351,87710
161239,487351,90144
161240,487351,88453
179746,540109,97221
161244,517329,94322
161245,517484,87699
161246,517484,90280
161249,517941,87360
161250,517941,88318
181014,537696,98969
161253,516795,90858
161254,516795,91060
161255,516795,91093
161257,516359,88318
182268,542593,100972
161263,517487,87699
161264,517487,90280
161267,517486,87699
161268,517486,90280
161269,517486,88379
182635,517469,93381
161272,516911,87153
161273,516911,84015
161274,516911,90415
161275,516911,90673
182956,547099,101877
161278,516270,94849
183246,541093,96070
161281,518134,88191
161282,518134,89395
161283,518134,90147
161284,510985,89369
161285,483463,88123
161286,506153,89369
183543,543717,102145
161288,518929,87363
183544,543717,101754
183545,543717,97719
161291,516680,91009
161292,516680,88202
161293,516680,89817
161294,516680,89369
161296,517974,94053
161297,516265,94499
161298,516265,94224
161299,516265,93919
161300,516265,93034
161301,518476,93494
161302,518476,94338
161303,518476,93535
161304,518476,93271
161305,512713,94909
183820,543576,97702
161307,515365,88842
183821,543576,99743
161309,515365,88161
161310,515365,89375
161311,517827,92244
161314,512451,84632
184072,544016,97089
161317,517818,92244
184073,544016,96989
161319,517818,92699
161321,518938,94845
161322,518938,93517
184295,544723,97147
161324,518063,92962
161325,518063,92019
161326,518063,92069
161328,517742,92962
161329,517742,92019
161330,517742,92069
184297,544723,102278
184507,541783,99561
184508,541783,101871
161334,499861,88048
161335,499861,90175
184509,541783,100125
161337,499861,89319
184723,521079,94647
161339,488367,91143
161340,488367,90264
161341,481808,85924
161342,508332,90290
184724,521079,93592
184909,545135,99826
185285,543104,102099
185287,543104,99502
185650,533377,96627
185842,548667,96766
185843,548667,97178
186006,539777,95541
186007,539777,96855
186163,537863,96449
186326,547674,99892
186327,547674,98308
186484,544446,102773
186485,544446,101719
186486,544446,101762
186736,545381,95966
186738,545381,95279
186848,550915,99049
186849,550915,100138
186850,550915,97941
186960,546122,102383
187047,543480,99256
187164,547490,100006
187208,547363,95719
187209,547363,95116
187210,547363,95202
170086,520541,93708
161346,518944,85330
161347,518944,87356
161348,518944,87396
170087,520541,93374
161350,516370,85330
161351,516370,87356
161352,516370,87396
170088,520541,93149
172010,530166,96706
172816,451255,84564
173551,531839,95943
174859,530781,97211
161363,508364,92877
161364,508364,92228
174861,530781,96529
175420,532219,96720
175421,532219,95641
175976,532302,98018
175977,532302,95686
175978,532302,96414
161373,515446,92690
161375,463381,86297
161376,518982,86420
161377,518982,85478
161378,518982,84787
176457,535734,97748
176458,535734,97437
177019,535732,97337
161382,517562,92206
177020,535732,97657
161385,518733,91867
161386,518733,92859
178019,537668,96831
178909,517983,93926
161395,506494,92690
179347,539564,97553
179348,539564,97614
179349,539564,97212
161401,517887,93269
161402,517887,94328
179749,539833,95287
161404,516884,93247
161406,519014,89285
161407,519014,85831
161408,519014,87475
161409,518229,93269
161410,518229,94328
180160,539341,95743
